date,precipitation,o18,h2,d_excess
2010-09-30,137.52,-999.0,-999.0,-999.0
2010-10-31,241.92,-999.0,-999.0,-999.0
2010-11-30,299.01,-999.0,-999.0,-999.0
2010-12-31,225.95,-999.0,-999.0,-999.0
2011-01-31,161.36,-999.0,-999.0,-999.0
2011-02-28,48.01,-5.144,-31.319,9.833
2011-03-31,244.81,-9.628,-62.841,14.183
2011-04-30,220.4,-6.116,-33.769,15.159
2011-05-31,260.44,-5.166,-28.736,12.592
2011-06-30,206.98,-4.831,-28.819,9.829
2011-07-31,135.54,-4.253,-25.103,8.921
2011-08-31,381.34,-6.514,-42.26,9.852
2011-09-30,235.77,-7.172,-45.788,11.588
2011-10-31,372.32,-8.857,-55.433,15.423
2011-11-30,245.92,-7.999,-55.308,8.684
2011-12-31,318.1,-9.693,-60.317,17.227
2012-01-31,95.62,-5.32,-31.091,11.469
2012-02-29,80.53,-6.398,-43.618,7.566
2012-03-31,258.43,-8.065,-55.194,9.326
2012-04-30,182.81,-8.101,-55.248,9.56
2012-05-31,486.44,-5.645,-35.568,9.592
2012-06-30,70.5,-4.291,-25.015,9.313
2012-07-31,205.43,-6.902,-46.757,8.459
2012-08-31,173.46,-6.88,-44.903,10.137
2012-09-30,274.66,-6.472,-38.954,12.822
2012-10-31,277.64,-7.026,-44.012,12.196
2012-11-30,240.37,-999.0,-999.0,-999.0
2012-12-31,238.56,-11.722,-83.736,10.04
2013-01-31,218.06,-6.964,-45.336,10.376
2013-02-28,200.75,-7.532,-52.967,7.289
2013-03-31,125.0,-5.796,-40.924,5.444
2013-04-30,176.36,-999.0,-999.0,-999.0
2013-05-31,153.2,-999.0,-999.0,-999.0
2013-06-30,169.86,-999.0,-999.0,-999.0
2013-07-31,186.29,-999.0,-999.0,-999.0
2013-08-31,243.04,-999.0,-999.0,-999.0
2013-09-30,217.66,-999.0,-999.0,-999.0
2013-10-31,439.98,-999.0,-999.0,-999.0
2013-11-30,218.95,-999.0,-999.0,-999.0
2013-12-31,447.87,-999.0,-999.0,-999.0
2014-01-31,70.66,-999.0,-999.0,-999.0
2014-02-28,36.54,-2.617,-17.658,3.278
2014-03-31,35.01,-999.0,-999.0,-999.0
2014-04-30,95.24,-8.948,-57.767,13.817
2014-05-31,196.81,-4.346,-25.463,9.305
2014-06-30,64.29,-7.137,-50.571,6.525
2014-07-31,86.03,-999.0,-999.0,-999.0
2014-08-31,272.67,-999.0,-999.0,-999.0
2014-09-30,248.83,-999.0,-999.0,-999.0
2014-10-31,302.78,-999.0,-999.0,-999.0
2014-11-30,169.7,-999.0,-999.0,-999.0
2014-12-31,348.87,-999.0,-999.0,-999.0
2015-01-31,64.52,-999.0,-999.0,-999.0
2015-02-28,26.27,-999.0,-999.0,-999.0
2015-03-31,20.63,-999.0,-999.0,-999.0
2015-04-30,73.54,-999.0,-999.0,-999.0
2015-05-31,165.7,-999.0,-999.0,-999.0
2015-06-30,43.85,-999.0,-999.0,-999.0
2015-07-31,98.46,-999.0,-999.0,-999.0
2015-08-31,142.7,-999.0,-999.0,-999.0
2015-09-30,210.23,-999.0,-999.0,-999.0
2015-10-31,285.45,-999.0,-999.0,-999.0
2015-11-30,275.17,-999.0,-999.0,-999.0
2015-12-31,132.93,-999.0,-999.0,-999.0
2016-01-31,64.6,-1.648,-13.161,0.023
2016-02-29,217.96,-1.702,-8.74,4.876
2016-03-31,17.45,-2.166,-12.505,4.823
2016-04-30,14.27,-999.0,-999.0,-999.0
2016-05-31,154.51,-999.0,-999.0,-999.0
2016-06-30,134.38,-999.0,-999.0,-999.0
2016-07-31,211.71,-999.0,-999.0,-999.0
2016-08-31,195.98,-3.695,-24.286,5.274
2016-09-30,543.38,-5.748,-33.937,12.047
2016-10-31,406.77,-2.688,-14.446,7.058
2016-11-30,117.63,-999.0,-999.0,-999.0
2016-12-31,148.98,-999.0,-999.0,-999.0
2017-01-31,136.95,-7.36,-51.721,7.159
2017-02-28,79.25,-7.875,-47.427,15.573
2017-03-31,105.41,-4.55,-28.122,8.278
2017-04-30,89.62,-999.0,-999.0,-999.0
2017-05-31,154.5,-999.0,-999.0,-999.0
2017-06-30,132.92,-5.136,-35.698,5.39
2017-07-31,149.46,-8.826,-65.706,4.902
2017-08-31,267.72,-999.0,-999.0,-999.0
2017-09-30,296.08,-999.0,-999.0,-999.0
