date,precipitation,o18,h2,d_excess
2010-09-30,286.03,-999.0,-999.0,-999.0
2010-10-31,222.03,-999.0,-999.0,-999.0
2010-11-30,148.48,-999.0,-999.0,-999.0
2010-12-31,534.04,-3.452,-19.576,8.04
2011-01-31,354.15,-4.002,-28.521,3.495
2011-02-28,250.76,-4.37,-26.3,8.66
2011-03-31,232.27,-1.757,-10.535,3.521
2011-04-30,273.46,-5.366,-31.1,11.828
2011-05-31,132.65,-3.476,-17.487,10.321
2011-06-30,2.62,-2.33,-8.6,10.04
2011-07-31,0.0,-999.0,-999.0,-999.0
2011-08-31,0.0,-999.0,-999.0,-999.0
2011-09-30,0.79,-999.0,-999.0,-999.0
2011-10-31,38.91,-0.215,-1.805,-0.085
2011-11-30,132.32,-0.562,-2.201,2.295
2011-12-31,364.37,-6.052,-40.282,8.134
2012-01-31,543.54,-8.311,-56.67,9.818
2012-02-29,194.16,-5.381,-32.272,10.776
2012-03-31,490.44,-999.0,-999.0,-999.0
2012-04-30,72.15,-999.0,-999.0,-999.0
2012-05-31,114.86,-5.811,-33.862,12.626
2012-06-30,1.38,-1.098,1.323,10.107
2012-07-31,25.47,-1.403,-4.805,6.419
2012-08-31,0.05,-999.0,-999.0,-999.0
2012-09-30,1.42,-999.0,-999.0,-999.0
2012-10-31,0.0,-999.0,-999.0,-999.0
2012-11-30,110.16,-999.0,-999.0,-999.0
2012-12-31,229.93,-5.642,-34.112,11.024
2013-01-31,619.7,-4.117,-21.551,11.385
2013-02-28,230.39,-3.927,-24.28,7.136
2013-03-31,132.12,-2.669,-11.436,9.916
2013-04-30,95.46,-999.0,-999.0,-999.0
2013-05-31,148.15,-999.0,-999.0,-999.0
2013-06-30,208.64,-999.0,-999.0,-999.0
2013-07-31,74.9,-999.0,-999.0,-999.0
2013-08-31,0.0,-999.0,-999.0,-999.0
2013-09-30,0.31,-999.0,-999.0,-999.0
2013-10-31,10.12,-999.0,-999.0,-999.0
2013-11-30,182.66,-999.0,-999.0,-999.0
2013-12-31,472.46,-999.0,-999.0,-999.0
2014-01-31,443.01,-4.119,-24.693,8.259
2014-02-28,247.85,-4.18,-24.956,8.484
2014-03-31,61.08,-3.45,-20.529,7.071
2014-04-30,42.23,-1.944,-7.104,8.448
2014-05-31,13.9,-0.525,-1.029,3.171
2014-06-30,0.55,-999.0,-999.0,-999.0
2014-07-31,11.11,-999.0,-999.0,-999.0
2014-08-31,1.95,-999.0,-999.0,-999.0
2014-09-30,0.0,-999.0,-999.0,-999.0
2014-10-31,0.47,-999.0,-999.0,-999.0
2014-11-30,176.87,-999.0,-999.0,-999.0
2014-12-31,443.73,-999.0,-999.0,-999.0
2015-01-31,263.18,-999.0,-999.0,-999.0
2015-02-28,175.83,-999.0,-999.0,-999.0
2015-03-31,270.23,-999.0,-999.0,-999.0
2015-04-30,73.26,-999.0,-999.0,-999.0
2015-05-31,42.18,-999.0,-999.0,-999.0
2015-06-30,1.35,-999.0,-999.0,-999.0
2015-07-31,0.0,-999.0,-999.0,-999.0
2015-08-31,0.02,-999.0,-999.0,-999.0
2015-09-30,0.0,-999.0,-999.0,-999.0
2015-10-31,0.0,-999.0,-999.0,-999.0
2015-11-30,32.53,-999.0,-999.0,-999.0
2015-12-31,190.99,-999.0,-999.0,-999.0
2016-01-31,152.92,-999.0,-999.0,-999.0
2016-02-29,510.19,-6.756,-44.598,9.45
2016-03-31,90.39,-0.083,1.69,2.354
2016-04-30,20.77,-3.166,-13.687,11.641
2016-05-31,166.91,-999.0,-999.0,-999.0
2016-06-30,210.08,-999.0,-999.0,-999.0
2016-07-31,62.58,-999.0,-999.0,-999.0
2016-08-31,78.79,-2.009,-2.835,13.237
2016-09-30,360.54,-999.0,-999.0,-999.0
2016-10-31,47.27,-4.539,-25.782,10.53
2016-11-30,302.98,-999.0,-999.0,-999.0
2016-12-31,364.17,-999.0,-999.0,-999.0
2017-01-31,338.56,-999.0,-999.0,-999.0
2017-02-28,308.04,-2.294,-7.697,10.655
2017-03-31,204.62,-3.227,-13.586,12.23
2017-04-30,106.83,-0.748,3.686,9.67
2017-05-31,74.89,-999.0,-999.0,-999.0
2017-06-30,256.79,-0.983,2.314,10.178
2017-07-31,14.75,-999.0,-999.0,-999.0
2017-08-31,4.24,-1.416,-0.222,11.106
2017-09-30,2.46,-999.0,-999.0,-999.0
